id,compound_id,health_effect_id,orig_health_effect_name,orig_compound_name,orig_citation,citation,citation_type,created_at,updated_at,creator_id,updater_id,source_id,source_type
5178,11907,676,Antiulcer,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,11907,Compound
5179,12001,676,Antiulcer,MEDICAGOL,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,12001,Compound
5180,12002,676,Antiulcer,THREONINE,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,12002,Compound
5181,12167,676,Antiulcer,GLUTAMINE,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,12167,Compound
5182,12174,676,Antiulcer,EUGENOL,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,12174,Compound
5183,12222,676,Antiulcer?,FORMONONETIN,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,12222,Compound
5184,12295,676,Antiulcer,CURCUMIN,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,12295,Compound
5185,12414,676,Antiulcer,CAPSAICIN,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,12414,Compound
5186,12681,676,Antiulcer,CYSTEINE,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,12681,Compound
5187,13037,676,Antiulcer,OLEANOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,13037,Compound
5188,13508,676,Antiulcer,TARAXEROL,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,13508,Compound
5189,13519,676,Antiulcer,SABINENE,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,13519,Compound
5190,13724,676,Antiulcer,CITRAL,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,13724,Compound
5191,13865,676,Antiulcer,EMODIN,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,13865,Compound
5192,14107,676,Antiulcer,LUPEOL-ACETATE,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,14107,Compound
5193,14376,676,Antiulcer,URSOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,14376,Compound
5194,14604,676,Antiulcer,TERPINEN-4-OL,,DUKE,DATABASE,2012-04-10 14:18:44 UTC,2014-11-05 14:50:32 UTC,,,14604,Compound
5195,14616,676,Antiulcer,BETA-CAROTENE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,14616,Compound
5196,14619,676,Antiulcer,"1,8-CINEOLE",,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,14619,Compound
5197,14802,676,Antiulcer,NOOTKATONE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,14802,Compound
5198,14948,676,Antiulcer,NEROL,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,14948,Compound
5199,15009,676,Antiulcer,BETA-BISABOLENE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,15009,Compound
5200,15019,676,Antiulcer,BETA-SESQUIPHELLANDRENE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,15019,Compound
5201,15020,676,Antiulcer,ALPHA-ZINGIBERENE|ZINGIBERENE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,15020,Compound
5202,15577,676,Antiulcer,GUAIAZULENE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,15577,Compound
5203,15589,676,Antiulcer,ALPHA-AMYRIN,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,15589,Compound
5204,15740,676,Antiulcer,CARYOPHYLLENE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,15740,Compound
5205,16253,676,Antiulcer,GOLD,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,16253,Compound
5206,16342,676,Antiulcer,ISOLIQUIRITIGENIN,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,16342,Compound
5207,16599,676,Antiulcer,CHLOROPHYLL,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,16599,Compound
5208,17709,676,Antiulcer,(-)-EPIGALLOCATECHIN-GALLATE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,17709,Compound
5209,18497,676,Antiulcer,6-GINGESULFONIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,18497,Compound
5210,21462,676,Antiulcer,PECTIN,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,21462,Compound
5211,22008,676,Antiulcer,ALPHA-BISABOLOL,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,22008,Compound
5212,2558,677,Antiulcerogenic,CAFFEIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,2558,Compound
5213,5753,677,Antiulcerogenic,VITAMIN-E,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,5753,Compound
5214,10397,677,Antiulcerogenic,TOCOPHEROL,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,10397,Compound
5215,11890,677,Antiulcerogenic,MELILOTIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,11890,Compound
5216,13403,677,Antiulcerogenic,SELENIUM,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,13403,Compound
5217,8782,678,Antiurease,CINNAMALDEHYDE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,8782,Compound
5218,2427,679,Antiuremic,ROSMARINIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,2427,Compound
5219,11859,679,Antiuremic,HISTIDINE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,11859,Compound
5220,13644,680,Antiurethrotic,LUPEOL,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,13644,Compound
5221,3694,681,Antiuricosuric,SALICYLATES,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,3694,Compound
5222,11865,682,Antiuterocontractant,BUTYL-PHTHALIDE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,11865,Compound
5223,1202,683,AntiUTI,MANNOSE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,1202,Compound
5224,4091,684,Antiuveitic,ATROPINE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,4091,Compound
5225,2100,685,Antivaccinia,CAFFEINE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,2100,Compound
5226,2558,685,Antivaccinia,CAFFEIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,2558,Compound
5227,2680,685,Antivaccinia,HESPERIDIN,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,2680,Compound
5228,19009,685,Antivaccinia,FENUGREEKINE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,19009,Compound
5229,3293,686,Antivaginitic,LACTIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,3293,Compound
5230,3571,686,Antivaginitic,ALUMINUM,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,3571,Compound
5231,8300,686,Antivaginitic,ACETIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,8300,Compound
5232,12801,686,Antivaginitic,ESTRONE,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,12801,Compound
5233,13865,686,Antivaginitic,EMODIN,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,13865,Compound
5234,14502,686,Antivaginitic,MENTHOL,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,14502,Compound
5235,2536,687,Antivaricose,RUTIN,,DUKE,DATABASE,2012-04-10 14:18:45 UTC,2014-11-05 14:50:32 UTC,,,2536,Compound
5236,5457,687,Antivaricose,ANTHOCYANINS,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,5457,Compound
5237,11827,687,Antivaricose,GLUCOSE,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,11827,Compound
5238,574,688,Antivertigo,PYRIDOXINE,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,574,Compound
5239,1014,688,Antivertigo,NIACIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,1014,Compound
5240,4091,688,Antivertigo,ATROPINE,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,4091,Compound
5241,453,689,Antiviral,THEOPHYLLINE,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,453,Compound
5242,505,689,Antiviral,CANAVANINE,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,505,Compound
5243,624,689,Antiviral,FISETIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,624,Compound
5244,633,689,Antiviral,KAEMPFEROL,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,633,Compound
5245,662,689,Antiviral,GALLIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,662,Compound
5246,663,689,Antiviral,METHYL-GALLATE,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,663,Compound
5247,678,689,Antiviral,NARINGENIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,678,Compound
5248,742,689,Antiviral,GOSSYPOL,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,742,Compound
5249,838,689,Antiviral,VANILLIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,838,Compound
5250,844,689,Antiviral,GENTISIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,844,Compound
5251,847,689,Antiviral,PROTOCATECHUIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,847,Compound
5252,861,689,Antiviral,DIOSMETIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,861,Compound
5253,893,689,Antiviral,PHENOL,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,893,Compound
5254,1111,689,Antiviral,TANNIC-ACID|TANNIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,1111,Compound
5255,1224,689,Antiviral,ASCORBIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,1224,Compound
5256,1442,689,Antiviral,ARCTIGENIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,1442,Compound
5257,1512,689,Antiviral,CATECHOL,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,1512,Compound
5258,1532,689,Antiviral,BETULINIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,1532,Compound
5259,1936,689,Antiviral,STIGMASTEROL,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,1936,Compound
5260,2100,689,Antiviral,CAFFEINE,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2100,Compound
5261,2116,689,Antiviral,CINCHONIDINE,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2116,Compound
5262,2414,689,Antiviral,AXILLARIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2414,Compound
5263,2427,689,Antiviral,ROSMARINIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2427,Compound
5264,2464,689,Antiviral,SCUTELLAREIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2464,Compound
5265,2523,689,Antiviral,QUERCIMERITRIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2523,Compound
5266,2536,689,Antiviral,RUTIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2536,Compound
5267,2558,689,Antiviral,CAFFEIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2558,Compound
5268,2571,689,Antiviral,CATECHIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2571,Compound
5269,2576,689,Antiviral,(-)-EPICATECHIN|EPICATECHIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2576,Compound
5270,2579,689,Antiviral,CHRYSOERIOL,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2579,Compound
5271,2582,689,Antiviral,CHLOROGENIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2582,Compound
5272,2597,689,Antiviral,CYANIN,,DUKE,DATABASE,2012-04-10 14:18:46 UTC,2014-11-05 14:50:32 UTC,,,2597,Compound
5273,2608,689,Antiviral,DAIDZEIN,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,2608,Compound
5274,2677,689,Antiviral,HESPERETIN,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,2677,Compound
5275,2680,689,Antiviral,HESPERIDIN,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,2680,Compound
5276,2708,689,Antiviral,JUGLONE,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,2708,Compound
5277,2711,689,Antiviral,HYPERIN|HYPEROSIDE,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,2711,Compound
5278,2749,689,Antiviral,TAXIFOLIN,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,2749,Compound
5279,2798,689,Antiviral,APIGENIN,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,2798,Compound
5280,3011,689,Antiviral,LAURIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,3011,Compound
5281,3169,689,Antiviral,DIALLYL-TRISULFIDE,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,3169,Compound
5282,3636,689,Antiviral,IODINE,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,3636,Compound
5283,3730,689,Antiviral?,ZINC,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,3730,Compound
5284,4091,689,Antiviral,ATROPINE,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,4091,Compound
5285,4182,689,Antiviral,LITHIUM,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,4182,Compound
5286,4880,689,Antiviral,OPC,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,4880,Compound
5287,4902,689,Antiviral,PROANTHOCYANIDINS,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,4902,Compound
5288,5327,689,Antiviral,AR-CURCUMENE,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,5327,Compound
5289,5457,689,Antiviral,ANTHOCYANIN|ANTHOCYANINS,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,5457,Compound
5290,5932,689,Antiviral,PRETAZETTINE,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,5932,Compound
5291,5956,689,Antiviral,LIGNANS,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,5956,Compound
5292,5990,689,Antiviral,CHRYSOSPLENETIN,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,5990,Compound
5293,6541,689,Antiviral,QUERCETIN-3-O-METHYL-ETHER,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,6541,Compound
5294,7224,689,Antiviral,PROCYANIDIN,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,7224,Compound
5295,7230,689,Antiviral,RUGOSIN-D,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,7230,Compound
5296,8313,689,Antiviral,ALLYL-ALCOHOL,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,8313,Compound
5297,8782,689,Antiviral,CINNAMALDEHYDE,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,8782,Compound
5298,9030,689,Antiviral,BORNYL-ACETATE,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:32 UTC,,,9030,Compound
5299,9446,689,Antiviral,FORMALDEHYDE,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:33 UTC,,,9446,Compound
5300,9637,689,Antiviral,ISOBORNEOL,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:33 UTC,,,9637,Compound
5301,9722,689,Antiviral,LIGNIN,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:33 UTC,,,9722,Compound
5302,10858,689,Antiviral,RHEIN,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:33 UTC,,,10858,Compound
5303,11508,689,Antiviral,SUBAPHYLLIN,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:33 UTC,,,11508,Compound
5304,11639,689,Antiviral,AJOENE,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:33 UTC,,,11639,Compound
5305,11831,689,Antiviral,GENISTEIN,,DUKE,DATABASE,2012-04-10 14:18:47 UTC,2014-11-05 14:50:33 UTC,,,11831,Compound
5306,11869,689,Antiviral,NARINGIN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,11869,Compound
5307,11887,689,Antiviral,QUERCITRIN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,11887,Compound
5308,11907,689,Antiviral,QUERCETIN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,11907,Compound
5309,11926,689,Antiviral,BETA-SITOSTEROL-3-O-BETA-D-GLUCOPYRANOSIDE,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,11926,Compound
5310,12135,689,Antiviral,ANGELICIN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12135,Compound
5311,12147,689,Antiviral,CHICORIC-ACID|CICHORIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12147,Compound
5312,12174,689,Antiviral,EUGENOL,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12174,Compound
5313,12193,689,Antiviral,ALLICIN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12193,Compound
5314,12199,689,Antiviral,DIALLYL-DISULFIDE,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12199,Compound
5315,12202,689,Antiviral,BENZYL-ISOTHIOCYANATE,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12202,Compound
5316,12269,689,Antiviral,ADENINE,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12269,Compound
5317,12295,689,Antiviral,CURCUMIN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12295,Compound
5318,12365,689,Antiviral,BETA-SITOSTEROL,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12365,Compound
5319,12429,689,Antiviral,PELARGONIDIN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12429,Compound
5320,12477,689,Antiviral,8-METHOXY-PSORALEN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12477,Compound
5321,12514,689,Antiviral,THEAFLAVIN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12514,Compound
5322,12578,689,Antiviral,ELLAGIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12578,Compound
5323,12608,689,Antiviral,PSORALEN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12608,Compound
5324,12615,689,Antiviral,ERGOSTEROL,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12615,Compound
5325,12629,689,Antiviral,NONACOSANE,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12629,Compound
5326,12727,689,Antiviral,MYRICETIN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12727,Compound
5327,12762,689,Antiviral,OCTACOSANOL,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12762,Compound
5328,12804,689,Antiviral,FERULIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,12804,Compound
5329,13037,689,Antiviral,OLEANOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,13037,Compound
5330,13044,689,Antiviral,MASLINIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,13044,Compound
5331,13258,689,Antiviral,LUTEOLIN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,13258,Compound
5332,13570,689,Antiviral,LIMONENE,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,13570,Compound
5333,13644,689,Antiviral,LUPEOL,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,13644,Compound
5334,13705,689,Antiviral,GERANIAL,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,13705,Compound
5335,13724,689,Antiviral,CITRAL,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,13724,Compound
5336,13865,689,Antiviral,EMODIN,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,13865,Compound
5337,14118,689,Antiviral,DIPENTENE,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,14118,Compound
5338,14283,689,Antiviral,LUTEOLIN-7-GLUCOSIDE,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,14283,Compound
5339,14316,689,Antiviral,DAMMARADIENOL,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,14316,Compound
5340,14369,689,Antiviral,ALPHA-PINENE,,DUKE,DATABASE,2012-04-10 14:18:48 UTC,2014-11-05 14:50:33 UTC,,,14369,Compound
5341,14376,689,Antiviral,URSOLIC-ACID,,DUKE,DATABASE,2012-04-10 14:18:49 UTC,2014-11-05 14:50:33 UTC,,,14376,Compound
5342,14943,689,Antiviral,LINALOOL,,DUKE,DATABASE,2012-04-10 14:18:49 UTC,2014-11-05 14:50:33 UTC,,,14943,Compound
5343,14949,689,Antiviral,NERYL-ACETATE,,DUKE,DATABASE,2012-04-10 14:18:49 UTC,2014-11-05 14:50:33 UTC,,,14949,Compound
5344,15009,689,Antiviral,BETA-BISABOLENE,,DUKE,DATABASE,2012-04-10 14:18:49 UTC,2014-11-05 14:50:33 UTC,,,15009,Compound
5345,15539,689,Antiviral,CHRYSIN,,DUKE,DATABASE,2012-04-10 14:18:49 UTC,2014-11-05 14:50:33 UTC,,,15539,Compound
5346,15793,689,Antiviral,BETULIN,,DUKE,DATABASE,2012-04-10 14:18:49 UTC,2014-11-05 14:50:33 UTC,,,15793,Compound
5347,16256,689,Antiviral,CHLORINE,,DUKE,DATABASE,2012-04-10 14:18:49 UTC,2014-11-05 14:50:33 UTC,,,16256,Compound
5348,16342,689,Antiviral,ISOLIQUIRITIGENIN,,DUKE,DATABASE,2012-04-10 14:18:49 UTC,2014-11-05 14:50:33 UTC,,,16342,Compound
5349,16396,689,Antiviral,ISOQUERCETIN,,DUKE,DATABASE,2012-04-10 14:18:49 UTC,2014-11-05 14:50:33 UTC,,,16396,Compound
5350,16485,689,Antiviral,KAEMPFEROL-3-O-GLUCOSIDE,,DUKE,DATABASE,2012-04-10 14:18:49 UTC,2014-11-05 14:50:33 UTC,,,16485,Compound
5351,16785,689,Antiviral,PROCYANIDIN-A-2,,DUKE,DATABASE,2012-04-10 14:18:49 UTC,2014-11-05 14:50:33 UTC,,,16785,Compound
