id,name,description,chebi_name,chebi_id,created_at,updated_at,creator_id,updater_id,chebi_definition
901,emollient,"An agent that softens or soothes the skin.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:15 UTC,,,
902,encephalopathic,"An agent that causes a disorder or disease of the brain.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:12 UTC,,,
903,endocrinactive,"A sunstance that interacts or interferes with normal hormonal action. When this leads to adverse effects, these substances are called endocrine disruptors.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:11 UTC,,,
904,endorphinogenic,"A substance that induces locus coeruleus hyperactivity, causing an increase in norepinephrine release and activity.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:10 UTC,,,
905,energizer,"An agent that supplies energy, typically kinetic, to another.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:16 UTC,,,
906,enterocontractant,"An agent that stimulates muscle contractions of the intestine.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:15 UTC,,,
907,enteromotility enhancer,"An agent that stimulates movement of food through the intestine.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:15 UTC,,,
908,enterorelaxant,"An agent that reduces or inhibits the movement of muscles of the intestine.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:14 UTC,,,
909,enterotoxic,,aetiopathogenetic role,52209,2012-04-10 10:05:28 UTC,2015-10-27 17:52:30 UTC,,,A role played by the molecular entity or part thereof which causes the development of a pathological process.
910,epidermal stimulant,"An agent that stimulates renewal of the epidermis, used to ameliorate wrinkles or other aging effects.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:15 UTC,,,
911,epileptigenic,"An agnet that causes an epileptic attack.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:17 UTC,,,
912,epinephrininergic,,,,2012-04-10 10:05:28 UTC,2012-04-10 10:05:28 UTC,,,
913,estrogen receptor beta binder,,estrogen receptor modulator,50739,2012-04-10 10:05:28 UTC,2015-10-27 17:52:31 UTC,,,A substance that possess antiestrogenic actions but can also produce estrogenic effects as well. It acts as complete or partial agonist or as antagonist. It can be either steroidal or nonsteroidal in structure.
914,ergogenic,"An agent that enhances athletic performance or facilitate physical exercise. Examples are performance-enhancing drugs, mechanical aids, physiological aids, nutritional aids (sports supplements), and psychological aids.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:12 UTC,,,
915,ergotamine enhancer,"An agent that stimulates production of ergotamine, a fungal secondary metabolite that also has biological activity as a vasoconstrictor.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:15 UTC,,,
916,ERK1 inhibitor,,enzyme inhibitor,23924,2012-04-10 10:05:28 UTC,2015-10-27 17:52:31 UTC,,,A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction.
917,ERK2 inhibitor,,enzyme inhibitor,23924,2012-04-10 10:05:28 UTC,2015-10-27 17:52:32 UTC,,,A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction.
918,erythrocytogenic,,,,2012-04-10 10:05:28 UTC,2012-04-10 10:05:28 UTC,,,
919,erythrocytolytic,"An agent that destroys red blood cells, by hemolysin activity.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:12 UTC,,,
920,essential,"An agent, substance, or compound, that is absolutely necessary for a certain mechanism or condition.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:17 UTC,,,
921,estrogen agonist,,estrogen receptor agonist,63951,2012-04-10 10:05:28 UTC,2015-10-27 17:52:32 UTC,,,An agonist at the estrogen receptor.
922,estrogenic,"An agent that has an action similar to that of an estrogen.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:12 UTC,,,
923,ethanolytic,"Lytic effect of ethanol on target cells, for instance by disrupting cell wall peptidoglycan of Escherichia coli.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:18 UTC,,,
924,euphoriant,"An agent, or drug, that produces a feeling of euphoria.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:16 UTC,,,
925,expectorant,,pharmaceutical,52217,2012-04-10 10:05:28 UTC,2015-10-27 17:52:33 UTC,,,Any substance introduced into a living organism with therapeutic or diagnostic purpose.
926,fatal,"An agent, or condition, that causes death.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:16 UTC,,,
927,febrifuge,,pesticide,25944,2012-04-10 10:05:28 UTC,2015-10-27 17:52:33 UTC,,,"Strictly, a substance intended to kill pests. In common usage, any substance used for controlling, preventing, or destroying animal, microbiological or plant pests."
928,feline attractant,"An odorant that has an effect on cat behavior. A cat presented with a cat attractant may roll in it, paw at it, or chew on the source of the smell.
",,,2012-04-10 10:05:28 UTC,2015-11-11 02:32:18 UTC,,,
929,FEMA,,,,2012-04-10 10:05:28 UTC,2012-04-10 10:05:28 UTC,,,
930,ferulosys-genic,,,,2012-04-10 10:05:28 UTC,2012-04-10 10:05:28 UTC,,,
931,fetotoxic,,aetiopathogenetic role,52209,2012-04-10 10:05:29 UTC,2015-10-27 17:52:34 UTC,,,A role played by the molecular entity or part thereof which causes the development of a pathological process.
932,fibrinolytic,"An agent that breaks down blood clots, naturally occuring or disease caused.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:11 UTC,,,
933,fistula preventive,,pharmaceutical,52217,2012-04-10 10:05:29 UTC,2015-10-27 17:52:34 UTC,,,Any substance introduced into a living organism with therapeutic or diagnostic purpose.
934,flatugenic,"An agent that induces flatulence, or accumulation of gas in the digestive system.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:12 UTC,,,
935,flatulent,"Related to or causing an accumulation of gas in the alimentary canal.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:19 UTC,,,
936,flavor,,fragrance,48318,2012-04-10 10:05:29 UTC,2015-10-27 17:52:35 UTC,,,"A substance, extract, or preparation for diffusing or imparting an agreeable or attractive smell."
937,floral inhibitor,,inhibitor,35222,2012-04-10 10:05:29 UTC,2015-10-27 17:52:36 UTC,,,A substance that diminishes the rate of a chemical reaction.
938,FPTase inhibitor,,enzyme inhibitor,23924,2012-04-10 10:05:29 UTC,2015-10-27 17:52:36 UTC,,,A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction.
939,fumigant,,fumigant,39276,2012-04-10 10:05:29 UTC,2015-10-27 17:52:37 UTC,,,"A volatile or volatilizable chemical compound utilized for control of pests in buildings, soil, grain, as well as during processing of goods to be imported or exported to prevent transfer of exotic organisms."
940,fungicide,,fungicide,24127,2012-04-10 10:05:29 UTC,2015-10-27 17:52:38 UTC,,,A substance used to destroy fungal pests.
941,fungiphilic,,,,2012-04-10 10:05:29 UTC,2012-04-10 10:05:29 UTC,,,
942,fungistat,"A substance that inhibits the growth of fungi.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:10 UTC,,,
943,fungitoxic,,fungicide,24127,2012-04-10 10:05:29 UTC,2015-10-27 17:52:38 UTC,,,A substance used to destroy fungal pests.
944,GABA antagonist,,GABA agent,51374,2012-04-10 10:05:29 UTC,2015-10-27 17:52:39 UTC,,,"A substance, such as agonists, antagonists, degradation or uptake inhibitors, depleters, precursors, and modulators of receptor function, used for its pharmacological actions on GABAergic systems."
945,GABA nergic,,GABA agent,51374,2012-04-10 10:05:29 UTC,2015-10-27 17:52:39 UTC,,,"A substance, such as agonists, antagonists, degradation or uptake inhibitors, depleters, precursors, and modulators of receptor function, used for its pharmacological actions on GABAergic systems."
946,gastroirritant,"Food that causes irritation to the stomach lining.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:18 UTC,,,
947,gastroprotective,,gastrointestinal drug,55324,2012-04-10 10:05:29 UTC,2015-10-27 17:52:40 UTC,,,"A drug used for its effects on the gastrointestinal system, e.g. controlling gastric acidity, regulating gastrointestinal motility and water flow, and improving digestion."
948,gastrosedative,,gastrointestinal drug,55324,2012-04-10 10:05:29 UTC,2015-10-27 17:52:40 UTC,,,"A drug used for its effects on the gastrointestinal system, e.g. controlling gastric acidity, regulating gastrointestinal motility and water flow, and improving digestion."
949,gastrostimulant,,gastrointestinal drug,55324,2012-04-10 10:05:29 UTC,2015-10-27 17:52:41 UTC,,,"A drug used for its effects on the gastrointestinal system, e.g. controlling gastric acidity, regulating gastrointestinal motility and water flow, and improving digestion."
950,genotoxic,,genotoxic agent,50902,2012-04-10 10:05:29 UTC,2015-10-27 17:52:42 UTC,,,"A role played by a chemical compound to induce direct or indirect DNA damage. Such damage can potentially lead to the formation of a malignant tumour, but DNA damage does not lead inevitably to the creation of cancerous cells."
951,glaucomagenic,"An agent that casues formation of glaucoma, a condition associated with damage of the optic nerve due to buildup of pressure inside the eye.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:12 UTC,,,
952,glucogonogenic,,,,2012-04-10 10:05:29 UTC,2012-04-10 10:05:29 UTC,,,
953,glucosyl-transferase inhibitor,,enzyme inhibitor,23924,2012-04-10 10:05:29 UTC,2015-10-27 17:52:42 UTC,,,A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction.
954,glutathionalytic,,,,2012-04-10 10:05:29 UTC,2012-04-10 10:05:29 UTC,,,
955,glutathione depleting,,glutathione depleting agent,68509,2012-04-10 10:05:29 UTC,2015-10-29 22:44:20 UTC,,,A compound which causes a reduction in the levels of glutathione in cells.
956,glutathione-sparing,,,,2012-04-10 10:05:29 UTC,2012-04-10 10:05:29 UTC,,,
957,glutathionergic,"The effect of glutathione activates nuptial behavior, spawning, and electrophysiological activity, for instance in Nereis succinea.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:19 UTC,,,
958,glutathionigenic,"An agent that stimulates glutathione synthesis.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:15 UTC,,,
959,goitrogenic,"The effect of goitrogens on the thyroid gland. Goitrogens are substances (whether in drugs, chemicals, or foods) that disrupt the production of thyroid hormones by interfering with iodine uptake in the thyroid gland. This triggers the pituitary to release TSH, which then promotes the growth of thyroid tissue, eventually leading to goiter.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:19 UTC,,,
960,gonadotrophic,,,,2012-04-10 10:05:29 UTC,2012-04-10 10:05:29 UTC,,,
961,gonadotropic,"An agent that affects the development or activity of the ovary or testis.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:11 UTC,,,
962,Gram(+)icide,,antibacterial agent,33282,2012-04-10 10:05:29 UTC,2015-10-27 17:52:43 UTC,,,A substance that kills or slows the growth of bacteria.
963,Gram(-)icide,,antibacterial agent,33282,2012-04-10 10:05:29 UTC,2015-10-27 17:52:44 UTC,,,A substance that kills or slows the growth of bacteria.
964,glutathione-S-transferase inducer,"An agent that stimulates the activity of glutathione S-transferase enzymes.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:15 UTC,,,
965,glucuronosyltransferase inducer,"An agent that stimulates the activity of glucuronosyltransferase, an enzyme that catalyzes the transfer of the glucuronic acid component of UDP-glucuronic acid to a small hydrophobic molecule,  a glucuronidation reaction.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:15 UTC,,,
966,GPTase inhibitor,,enzyme inhibitor,23924,2012-04-10 10:05:29 UTC,2015-10-27 17:52:44 UTC,,,A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction.
967,hallucinogen,,hallucinogen,35499,2012-04-10 10:05:29 UTC,2015-10-29 22:44:27 UTC,,,"Drugs capable of inducing illusions, hallucinations, delusions, paranoid ideations and other alterations of mood and thinking."
968,hallucinogenic,"An agent that causes hallucinations, perception anomalies, and other substantial subjective changes in thoughts, emotion, and consciousness.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:12 UTC,,,
969,HDL-genic,"An agent that stimulates production of HDL, or 'good cholesterol'.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:15 UTC,,,
970,hematopoietic,"Pertaining to hematopoiesis, the production of all types of blood cells.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:18 UTC,,,
971,heme-sparing,,,,2012-04-10 10:05:29 UTC,2012-04-10 10:05:29 UTC,,,
972,hemoglobin inducer,"An agent that stimulates production of hemoglobin.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:15 UTC,,,
973,hemolytic,"An agent that ruptures red blood cells.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:15 UTC,,,
974,hemopoietic,"An agent that induces formation of red blood cells.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:12 UTC,,,
975,hemorrhagic,,hematologic agent,50248,2012-04-10 10:05:29 UTC,2015-10-27 17:52:45 UTC,,,Drug that acts on blood and blood-forming organs and those that affect the hemostatic system.
976,hemostat,"An agent that controls bleeding.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:12 UTC,,,
977,hemostatic,"An agent that arrests the flow of blood within the vessels.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:11 UTC,,,
978,hepatocarcinogenic,,carcinogenic agent,50903,2012-04-10 10:05:29 UTC,2015-10-27 17:52:46 UTC,,,"A role played by a chemical compound which is known to  induce a process of carcinogenesis  by corrupting  normal cellular pathways, leading to the acquistion of tumoral capabilities."
979,hepatomagenic,"Related to, or causing, abnormal growth of liver tissue or cancer.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:19 UTC,,,
980,hepatomegalic,,aetiopathogenetic role,52209,2012-04-10 10:05:29 UTC,2015-10-27 17:52:46 UTC,,,A role played by the molecular entity or part thereof which causes the development of a pathological process.
981,hepatoprotective,,hepatoprotective agent,62868,2012-04-10 10:05:29 UTC,2015-10-27 17:52:47 UTC,,,Any compound that is able to prevent damage to the liver.
982,hepatoregenerative,,hepatoprotective agent,62868,2012-04-10 10:05:29 UTC,2015-10-27 17:52:47 UTC,,,Any compound that is able to prevent damage to the liver.
983,hepatotonic,,,,2012-04-10 10:05:29 UTC,2012-04-10 10:05:29 UTC,,,
984,hepatotoxic,,hepatotoxic agent,50908,2012-04-10 10:05:29 UTC,2015-10-27 17:52:48 UTC,,,A role played by a chemical compound exihibiting itself through the ability to induce damage to the liver in animals.
985,hepatotropic,"An agent that has a special affinity for or exerting a specific effect on the liver.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:12 UTC,,,
986,herbicide,,herbicide,24527,2012-04-10 10:05:29 UTC,2015-10-27 17:52:49 UTC,,,A substance used to destroy plant pests.
987,herbistat,"A herbal preparation used for skin ailments, such as cuts, bites or infections.
",,,2012-04-10 10:05:29 UTC,2015-11-11 02:32:10 UTC,,,
988,herpetifuge,,pesticide,25944,2012-04-10 10:05:29 UTC,2015-10-27 17:52:49 UTC,,,"Strictly, a substance intended to kill pests. In common usage, any substance used for controlling, preventing, or destroying animal, microbiological or plant pests."
